index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
750,SA_0000001544,Licence required for production,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1398,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
751,SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
752,SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
753,SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
754,SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
755,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,FMLE,Female,,,,,,,,4.9,4.93437,,,,,
756,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,MLE,Male,,,,,,,,20.0,20.03149,,,,,
757,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,12.5,12.49739,,,,,
758,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,FMLE,Female,,,,,,,,4.9,4.86913,,,,,
759,SA_0000001443,"Age-standardized death rates, fires, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,,,,,,,6.93,6.93000,,,,,
760,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,,,,,,,4.20,4.20000,,,,,
761,SA_0000001445,"Age-standardized death rates, liver cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,,,,,,,12.13,12.13000,,,,,
762,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,,,,,,,20,20.00000,,,,,
763,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,"10,585",10.58500,,,,,
764,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,,,,,,,24,24.00000,,,,,
765,SA_0000001679,Exports of beer (barley) in 1000s hectolitres,0,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,27,27.00000,,,,,
766,SA_0000001678,Sales of beer in 1000s hectolitres,0,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,"11,114",11.11400,,,,,
767,SA_0000001680,Perceived trend in production,0,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,increase,,,,,,
768,RSUD_9,Service delivery data collection system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2505,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
769,RSUD_15,Guidelines on the pharmacological treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2511,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
770,RSUD_21,Government unit for substance use disorder treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2517,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,yes,,,,,,
771,RSUD_18,Drug courts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2514,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
772,RSUD_14,Policy documents on the pharmacological treatment of substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2510,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
773,RSUD_39,Treatment system for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2533,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,Mental health care,,,,,,
774,RSUD_30,Sector for inpatient treatment of alcohol dependence,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2524,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,Public health,,,,,,
775,RSUD_23,Financing method for substance use disorder treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2519,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,Tax-based,,,,,,
776,RSUD_40,"Treatment setting for substance use disorders, most common",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2534,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,Mental health care,,,,,,
777,RSUD_43,Open access services for substance use disorders,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2537,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
778,RSUD_72,"Essential list of medicines, pharmacotherapy for substance use disorders",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2566,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
779,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
780,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
781,RSUD_68,Pharmacotherapy used for the management of alcohol withdrawal,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2562,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,yes,,,,,,
782,SA_0000001437,"Age-standardized death rates, alcohol use disorders, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,0.6,0.60000,,,,,
783,SA_0000001437,"Age-standardized death rates, alcohol use disorders, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,1.3,1.30000,,,,,
784,SA_0000001441,"Age-standardized death rates, drownings, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,20.0,20.00000,,,,,
785,SA_0000001441,"Age-standardized death rates, drownings, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,13.2,13.20000,,,,,
786,SA_0000001442,"Age-standardized death rates, falls, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,6.3,6.30000,,,,,
787,SA_0000001443,"Age-standardized death rates, fires, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,6.0,6.00000,,,,,
788,SA_0000001443,"Age-standardized death rates, fires, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,6.0,6.00000,,,,,
789,SA_0000001444,"Age-standardized death rates, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,124.0,124.00000,,,,,
790,SA_0000001444,"Age-standardized death rates, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,149.2,149.20000,,,,,
791,SA_0000001444,"Age-standardized death rates, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,102.2,102.20000,,,,,
792,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,BTSX,Both sexes,,,,,,,,2.2,2.20000,,,,,
793,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,4.3,4.30000,,,,,
794,SA_0000001449,"Age-standardized death rates, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,0.2,0.20000,,,,,
795,SA_0000001453,"Age-standardized death rates, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,2.5,2.50000,,,,,
796,SA_0000001453,"Age-standardized death rates, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2378,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,10.2,10.20000,,,,,
797,SA_0000001689,"Age-standardized DALYs, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,FMLE,Female,,,,,,,,1517,1517.00000,,,,,
798,SA_0000001689,"Age-standardized DALYs, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,MLE,Male,,,,,,,,1251,1251.00000,,,,,
799,RSUD_7,Psychoactive substance causing entry into treatment,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2503,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,Cannabis,,,,,,
800,RSUD_54,Buprenorphine used for the treatment of opioid dependence,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2548,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
801,RSUD_49,Opioid agonist pharmacotherapy for the treatment of opioid dependence (detoxification or maintenance),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2543,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
802,RSUD_51,Methadone used for the treatment of opioid dependence,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2545,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,no,,,,,,
803,RSUD_12,Substance use policy at the national level,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2508,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,yes,,,,,,
804,RSUD_13,"Substance use policy at the national level, level of integration",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2509,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,,,,,,,"Mental health, alcohol and drugs",,,,,,
805,SA_0000001546,Excise tax as a per cent of the retail price of alcoholic beverages,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2347,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,2,,,,,,
806,SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1389,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,0,,,,,,
807,SA_0000001508,Advertising restrictions on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restriction,,,,,,
808,SA_0000001514,Advertising restrictions at point-of-sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restriction,,,,,,
809,SA_0000001515,Advertising restrictions on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restriction,,,,,,
810,SA_0000001517,Restrictions on product placement on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restriction,,,,,,
811,SA_0000001517,Restrictions on product placement on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restriction,,,,,,
812,SA_0000001521,Random breath testing (RBT) use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2344,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,Yes,,,,,,
813,SA_0000001526,Off-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
814,SA_0000001530,Off-premise sales restrictions at petrol stations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1406,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,No,,,,,,
815,SA_0000001525,Off-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,No,,,,,,
816,SA_0000001526,Off-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,No,,,,,,
817,SA_0000001527,Off-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
818,SA_0000001531,On-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,No,,,,,,
819,SA_0000001532,On-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,No,,,,,,
820,SA_0000001534,On-premise sales restrictions on outlet density,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,No,,,,,,
821,SA_0000001532,On-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
822,SA_0000001533,On-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
823,SA_0000001541,Restrictions on sales promotion from owners of pubs and bars (alcohol for free),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,no restriction,,,,,,
824,SA_0000001535,On-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_SPIRITS,Spirits,,,,,No,,,,,,
825,SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,ban,,,,,,
826,SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,ban,,,,,,
827,SA_0000001553,Restrictions on alcohol use in public places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2352,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,ban,,,,,,
828,SA_0000001549,Duty paid or excise stamp on alcohol container,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2349,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_WINE,Wine,,,,,No,,,,,,
829,SA_0000001553,Restrictions on alcohol use in public places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2352,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,no restrictions,,,,,,
830,SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,No,,,,,,
831,SA_0000001457,"Liver cirrhosis, age-standardized death rates (15+), per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1413,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,57.7,,,,,,
832,SA_0000001459,"Road traffic injuries, age-standardized death rates (15+), per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1413,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,FMLE,Female,,,,,,,,22.7,,,,,,
833,SA_0000001457,"Liver cirrhosis, age-standardized death rates (15+), per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1413,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,MLE,Male,,,,,,,,116.1,,,,,,
834,SA_0000001518,Age limits on-premise service,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,SA_BEER,Beer,,,,,None,,,,,,
835,SA_0000001520,Legal blood alcohol concentration (BAC) limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1407,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,,,,,,,0.08%,,,,,,
836,SA_0000001688,Total (recorded+unrecorded) alcohol per capita (15+) consumption,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4759,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,FMLE,Female,,,,,,,,4.4,4.36603,,,,,
