index,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
1867,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1981.0,1981,,AFR,Africa,,NGA,1981,1981,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.1 [4.1-11.0],7.10000,4.1,11.0,,,
1868,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1982.0,1982,,AFR,Africa,,NGA,1982,1982,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,7.3 [4.3-11.1],7.30000,4.3,11.1,,,
1869,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1996.0,1996,,AFR,Africa,,NGA,1996,1996,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,11.1 [8.3-14.3],11.10000,8.3,14.3,,,
1870,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1997.0,1997,,AFR,Africa,,NGA,1997,1997,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,11.4 [8.6-14.6],11.40000,8.6,14.6,,,
1871,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1998.0,1998,,AFR,Africa,,NGA,1998,1998,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,11.7 [8.9-14.9],11.70000,8.9,14.9,,,
1872,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,1999.0,1999,,AFR,Africa,,NGA,1999,1999,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,12.0 [9.2-15.1],12.00000,9.2,15.1,,,
1873,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2013.0,2013,,AFR,Africa,,NGA,2013,2013,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,18.0 [14.1-22.2],18.00000,14.1,22.2,,,
1874,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2014.0,2014,,AFR,Africa,,NGA,2014,2014,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,18.6 [14.4-23.0],18.60000,14.4,23.0,,,
1875,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2015.0,2015,,AFR,Africa,,NGA,2015,2015,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,19.1 [14.6-23.8],19.10000,14.6,23.8,,,
1876,NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2390,PUBLISHED,Published,,2016.0,2016,,AFR,Africa,,NGA,2016,2016,Nigeria,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,19.7 [14.9-24.8],19.70000,14.9,24.8,,,
1877,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.6 [15.5-17.6],16.57412,15.53266,17.60173,,,
1878,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.6 [15.6-17.6],16.62229,15.61625,17.62594,,,
1879,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.7 [15.7-17.6],16.67279,15.69328,17.6488,,,
1880,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,16.7 [15.8-17.7],16.72444,15.76449,17.67398,,,
1881,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.3 [16.8-17.9],17.33799,16.77325,17.90054,,,
1882,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.4 [16.8-17.9],17.37178,16.83391,17.91372,,,
1883,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.4 [16.9-17.9],17.40422,16.88838,17.92595,,,
1884,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,17.4 [16.9-17.9],17.43620,16.94194,17.9305,,,
1885,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.5 [13.5-15.6],14.50803,13.45974,15.55581,,,
1886,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.5 [13.5-15.6],14.54861,13.52579,15.56268,,,
1887,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.6 [13.6-15.6],14.58984,13.60197,15.58664,,,
1888,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,14.6 [13.7-15.6],14.63119,13.67458,15.60295,,,
1889,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.2 [14.6-15.8],15.19268,14.62975,15.76758,,,
1890,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.2 [14.7-15.8],15.23533,14.69155,15.78778,,,
1891,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.3 [14.8-15.8],15.27700,14.75497,15.80087,,,
1892,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,15.3 [14.8-15.8],15.31836,14.80666,15.8282,,,
1893,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,17.9 [16.9-19.0],17.93831,16.90929,18.96406,,,
1894,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.0 [17.0-19.0],17.98005,16.97215,18.98343,,,
1895,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.0 [17.0-19.0],18.02354,17.03884,18.99696,,,
1896,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.1 [17.1-19.0],18.06790,17.10633,19.0133,,,
1897,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.7 [18.1-19.2],18.67216,18.10453,19.23634,,,
1898,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.7 [18.2-19.3],18.71158,18.17211,19.25056,,,
1899,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.7 [18.2-19.3],18.74914,18.23413,19.26993,,,
1900,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS10-19,10-19 years,,BTSX,Both sexes,,,,,18.8 [18.3-19.3],18.78570,18.28528,19.27707,,,
1901,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.0 [15.8-18.3],17.02048,15.77953,18.28133,,,
1902,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.1 [15.9-18.3],17.07332,15.90475,18.25305,,,
1903,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.1 [16.0-18.2],17.12799,16.03293,18.23848,,,
1904,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.2 [16.2-18.2],17.18382,16.1521,18.23218,,,
1905,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.7 [17.4-18.1],17.74788,17.37782,18.11906,,,
1906,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.8 [17.4-18.1],17.76652,17.41791,18.1189,,,
1907,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.8 [17.4-18.1],17.78204,17.44909,18.11294,,,
1908,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-19,5-19  years,,FMLE,Female,,,,,17.8 [17.5-18.1],17.79584,17.47378,18.11207,,,
1909,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.6 [13.3-15.9],14.58187,13.34511,15.86786,,,
1910,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.6 [13.5-15.8],14.62623,13.4544,15.83776,,,
1911,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.7 [13.6-15.8],14.67054,13.56544,15.81234,,,
1912,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,14.7 [13.7-15.8],14.71478,13.67304,15.7803,,,
1913,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,15.2 [14.8-15.7],15.22087,14.8002,15.66178,,,
1914,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,15.2 [14.8-15.7],15.24955,14.84005,15.67206,,,
1915,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,15.3 [14.9-15.7],15.27550,14.87868,15.68704,,,
1916,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-09,5-9 years,,FMLE,Female,,,,,15.3 [14.9-15.7],15.29989,14.91149,15.6909,,,
1917,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,18.6 [17.4-19.9],18.62866,17.38217,19.88082,,,
1918,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,18.7 [17.5-19.9],18.67421,17.50293,19.85198,,,
1919,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,18.7 [17.6-19.8],18.72090,17.61135,19.83552,,,
1920,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,18.8 [17.7-19.8],18.76838,17.7355,19.80838,,,
1921,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,19.3 [19.0-19.7],19.32211,18.96826,19.68482,,,
1922,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,19.3 [19.0-19.7],19.34758,19.01498,19.68463,,,
1923,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,19.4 [19.1-19.7],19.36936,19.0548,19.69181,,,
1924,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS10-19,10-19 years,,FMLE,Female,,,,,19.4 [19.1-19.7],19.38881,19.08637,19.69234,,,
1925,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,16.1 [14.5-17.8],16.14304,14.49803,17.75844,,,
1926,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,16.2 [14.6-17.8],16.18712,14.56611,17.789,,,
1927,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,16.2 [14.7-17.8],16.23397,14.65066,17.82489,,,
1928,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,16.3 [14.7-17.9],16.28190,14.71581,17.85504,,,
1929,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,16.9 [15.9-18.0],16.94544,15.90017,17.98114,,,
1930,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2005.0,2005,,AFR,Africa,,NGA,2005,2005,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,17.0 [16.0-18.0],16.99397,16.00976,17.98493,,,
1931,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2006.0,2006,,AFR,Africa,,NGA,2006,2006,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,17.0 [16.1-18.0],17.04284,16.10415,17.99869,,,
1932,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2007.0,2007,,AFR,Africa,,NGA,2007,2007,Nigeria,,YEARS05-19,5-19  years,,MLE,Male,,,,,17.1 [16.2-18.0],17.09245,16.17998,18.00904,,,
1933,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987.0,1987,,AFR,Africa,,NGA,1987,1987,Nigeria,,YEARS05-09,5-9 years,,MLE,Male,,,,,14.4 [12.8-16.1],14.43682,12.77647,16.05927,,,
1934,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988.0,1988,,AFR,Africa,,NGA,1988,1988,Nigeria,,YEARS05-09,5-9 years,,MLE,Male,,,,,14.5 [12.8-16.1],14.47380,12.84,16.07108,,,
1935,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1989.0,1989,,AFR,Africa,,NGA,1989,1989,Nigeria,,YEARS05-09,5-9 years,,MLE,Male,,,,,14.5 [12.9-16.1],14.51209,12.90541,16.10416,,,
1936,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1990.0,1990,,AFR,Africa,,NGA,1990,1990,Nigeria,,YEARS05-09,5-9 years,,MLE,Male,,,,,14.6 [13.0-16.1],14.55068,12.9711,16.11938,,,
1937,NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2004.0,2004,,AFR,Africa,,NGA,2004,2004,Nigeria,,YEARS05-09,5-9 years,,MLE,Male,,,,,15.2 [14.1-16.2],15.16561,14.1348,16.22171,,,
