index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),INADEQUACY (CODE),INADEQUACY (DISPLAY),INADEQUACY (URL),ENVCAUSE (CODE),ENVCAUSE (DISPLAY),ENVCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
404,WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSUNDER5,<5 years,,BTSX,Both sexes,,,,,,,,INADEQUATE_SANITATION,Inadequate sanitation,,,,,2426 295,2426294.66800,,,,,
405,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,34800,34799.87796,,,,,
406,WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,74307,74307.44952,,,,,
407,WSH_30_WAT,Number of diarrhoea DALYs from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,4 826 257,4826256.55200,,,,,
408,WSH_30_WAT,Number of diarrhoea DALYs from inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,MLE,Male,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,2 590 849,2590849.20300,,,,,
409,WSH_20_WAT,Attributable fraction of diarrhoea to inadequate water,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5282,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_WATER,Inadequate water,,,,,0.42 [0.20-0.54],0.42000,0.2,0.54,,,
410,WSH_30_HYG,Number of diarrhoea DALYs from inadequate hygiene,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,FMLE,Female,,,,,,,,INADEQUATE_HYGIENE,Inadequate hygiene,,,,,710 781,710780.87420,,,,,
411,WSH_10,"Number of diarrhoea deaths from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,119879 [90742-144325],119879.17630,90741.72806,144324.9736,,,
412,WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2260,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,YEARSALL,All age groups (total),,BTSX,Both sexes,,,,,,,,INADEQUATE_WSH,"Inadequate water, sanitation and hygiene",,,,,7 786 133,7786132.66400,,,,,
413,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE118,Chronic obstructive pulmonary disease,,156 433,156432.80220,,,,,
414,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,,,,ENVCAUSE068,"Trachea, bronchus, lung cancers",,7792,7792.42893,,,,,
415,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,,,,ENVCAUSE114,Stroke,,213 221,213221.08010,,,,,
416,AIR_45,Ambient air pollution attributable YLLs,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2259,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,,,,ENVCAUSE039,Lower respiratory infections,,3 301 246,3301245.85200,,,,,
417,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,16,15.74734,,,,,
418,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,12,11.74650,,,,,
419,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,23.64551,,,,,
420,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,17,16.68252,,,,,
421,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,13,12.61871,,,,,
422,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,23.85875,,,,,
423,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,18,17.56686,,,,,
424,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.07199,,,,,
425,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,18,18.40124,,,,,
426,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,14,14.49942,,,,,
427,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.28523,,,,,
428,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,19,19.18048,,,,,
429,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,15,15.23925,,,,,
430,WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4819,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,24,24.49847,,,,,
431,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,73,72.98023,,,,,
432,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,49,49.29532,,,,,
433,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,38,38.45030,,,,,
434,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,75,74.93065,,,,,
435,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,42,42.08363,,,,,
436,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,78,77.55321,,,,,
437,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,46,45.73882,,,,,
438,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,80,80.21056,,,,,
439,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,63,63.18955,,,,,
440,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,49,49.41588,,,,,
441,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,67,67.30708,,,,,
442,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,53,53.11480,,,,,
443,WSH_WATER_BASIC,Population using at least basic drinking-water services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4818,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,71,71.37663,,,,,
444,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2000.0,2000,,AFR,2000,2000,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,24.59156,,,,,
445,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,25,24.88692,,,,,
446,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,25,24.54948,,,,,
447,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,24.93493,,,,,
448,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,26,25.68990,,,,,
449,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2006.0,2006,,AFR,2006,2006,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,25,25.31619,,,,,
450,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,27,26.75552,,,,,
451,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2009.0,2009,,AFR,2009,2009,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,25.69185,,,,,
452,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,24,24.49833,,,,,
453,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,28,27.74636,,,,,
454,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,24,24.21258,,,,,
455,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,29,28.66240,,,,,
456,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,24,23.85989,,,,,
457,WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4820,,,,PUBLISHED,Published,,2017.0,2017,,AFR,2017,2017,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,30,29.50365,,,,,
458,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,29,29.15771,,,,,
459,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,31,31.32980,,,,,
460,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,31,30.92923,,,,,
461,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,29.54804,,,,,
462,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2005.0,2005,,AFR,2005,2005,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,34,34.40179,,,,,
463,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,33,32.53082,,,,,
464,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,29.89383,,,,,
465,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2010.0,2010,,AFR,2010,2010,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,34,34.30798,,,,,
466,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,30.19508,,,,,
467,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2012.0,2012,,AFR,2012,2012,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,42,42.01897,,,,,
468,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,36,36.26842,,,,,
469,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2014.0,2014,,AFR,2014,2014,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,30,30.45179,,,,,
470,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2015.0,2015,,AFR,2015,2015,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,45,45.47599,,,,,
471,WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4821,,,,PUBLISHED,Published,,2016.0,2016,,AFR,2016,2016,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,38,38.41463,,,,,
472,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2001.0,2001,,AFR,2001,2001,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,13,13.48411,,,,,
473,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2002.0,2002,,AFR,2002,2002,Africa,,,,,NGA,Nigeria,,,,,,,,TOTL,Total,,,,,,,,,,,26,25.66909,,,,,
474,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,33,32.54131,,,,,
475,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2004.0,2004,,AFR,2004,2004,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,13,12.60952,,,,,
476,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,RUR,Rural,,,,,,,,,,,32,32.08863,,,,,
477,WSH_SANITATION_OD,Population practising open defecation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4823,,,,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,,,,NGA,Nigeria,,,,,,,,URB,Urban,,,,,,,,,,,12,11.73492,,,,,
