index,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
742,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,81.1,81.10000,,,,,
743,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,89.6,89.60000,,,,,
744,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,46.0,46.00000,,,,,
745,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,57.9,57.90000,,,,,
746,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,83.1,83.10000,,,,,
747,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,93.2,93.20000,,,,,
748,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,48.4,48.40000,,,,,
749,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,64.1,64.10000,,,,,
750,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,76.8,76.80000,,,,,
751,EQ_MEAIMM,Coverage of measles immunization,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4433,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,86.0,86.00000,,,,,
752,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,6.3,6.30000,,,,,
753,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,5.8,5.80000,,,,,
754,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,3.0,3.00000,,,,,
755,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,2.7,2.70000,,,,,
756,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,18.5,18.50000,,,,,
757,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,13.9,13.90000,,,,,
758,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,10.3,10.30000,,,,,
759,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,16.1,16.10000,,,,,
760,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,30.5,30.50000,,,,,
761,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,29.6,29.60000,,,,,
762,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,36.1,36.10000,,,,,
763,EQ_HOUSENETS,Households that have a bednet for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,55.3,55.30000,,,,,
764,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,2.3,2.33617,,,,,
765,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,URB,Urban,,,,,1.1,1.05758,,,,,
766,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,3.1,3.05368,,,,,
767,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,0.6,0.59681,,,,,
768,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,0.8,0.77314,,,,,
769,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,2.5,2.51227,,,,,
770,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,3.3,3.29391,,,,,
771,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2007.0,2007,,AFR,2007,2007,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,4.9,4.91855,,,,,
772,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,40.8,40.82410,,,,,
773,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,URB,Urban,,,,,32.5,32.54672,,,,,
774,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,45.6,45.57866,,,,,
775,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,33.4,33.43592,,,,,
776,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,49.1,49.11295,,,,,
777,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,40.6,40.61092,,,,,
778,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,40.1,40.09335,,,,,
779,EQ_ITN,Households with at least one ITN for sleeping (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,39.9,39.93856,,,,,
780,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,6.1,6.09270,,,,,
781,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,10.2,10.21356,,,,,
782,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,9.5,9.51178,,,,,
783,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,12.8,12.81942,,,,,
784,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,11.0,10.98545,,,,,
785,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,16.2,16.15712,,,,,
786,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,13.3,13.27507,,,,,
787,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,18.3,18.26126,,,,,
788,EQ_U5SLEPTNETS,Children under five who slept under a bednet the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,18.4,18.43355,,,,,
789,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,5.2,5.17066,,,,,
790,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,4.3,4.34130,,,,,
791,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,5.8,5.81302,,,,,
792,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,9.6,9.55118,,,,,
793,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,20.2,20.18806,,,,,
794,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,14.0,14.03160,,,,,
795,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,12.6,12.58702,,,,,
796,EQ_ITNUNDER5,Children under five who slept under an ITN the previous night (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4439,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,16.3,16.26074,,,,,
797,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,URB,Urban,,,,,14.9,14.90000,,,,,
798,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,3.6,3.60000,,,,,
799,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,6.0,6.00000,,,,,
800,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,22.2,22.20000,,,,,
801,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,44.5,44.50000,,,,,
802,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,9.0,9.00000,,,,,
803,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,19.6,19.60000,,,,,
804,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,27.8,27.80000,,,,,
805,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2003.0,2003,,AFR,2003,2003,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,36.1,36.10000,,,,,
806,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,9.4,9.40000,,,,,
807,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL00TO05YR,0-5 years,,,,,,,,,,,8.3,8.30000,,,,,
808,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL06TO11YR,6-11 years,,,,,,,,,,,27.9,27.90000,,,,,
809,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,EDLVL12PLUSYR,12+ years,,,,,,,,,,,36.6,36.60000,,,,,
810,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,28.0,28.00000,,,,,
811,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,37.4,37.40000,,,,,
812,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2011.0,2011,,AFR,2011,2011,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ5,Q5 (Richest),,37.5,37.50000,,,,,
813,EQ_CONTRACEPTIVE,Contraceptive prevalence rate among women married or in union,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4715,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013.0,2013,,AFR,2013,2013,Africa,,NGA,Nigeria,,,,,,,,,,,,,,,,,15.1,15.10000,,,,,
814,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ1,Q1 (Poorest),,52.1,52.10000,,,,,
815,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ2,Q2,,43.3,43.30000,,,,,
816,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ3,Q3,,39.2,39.20000,,,,,
817,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,1990.0,1990,,AFR,1990,1990,Africa,,NGA,Nigeria,,,,,,,,,,,,,,WQ4,Q4,,38.7,38.70000,,,,,
818,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,URB,Urban,,,,,31.1,31.10000,,,,,
819,EQ_STUNT,Prevalence of (moderate or severe) stunting in children,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4712,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2008.0,2008,,AFR,2008,2008,Africa,,NGA,Nigeria,,,,,,,,,,,RUR,Rural,,,,,45.0,45.00000,,,,,
